,Price,Location,Title,Link,Date
11,"$25,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Chevy Chevrolet Camaro LT Coupe 2D coupe Orange - FINANCE ONLINE,https://chicago.craigslist.org/nwi/ctd/d/hobart-2020-chevy-chevrolet-camaro-lt/7299149783.html,Mar 30
12,"$4,800",Chicago,2009 chevrolet Malibu,https://chicago.craigslist.org/chc/cto/d/chicago-2009-chevrolet-malibu/7299149836.html,Mar 30
13,"$3,600",Chicago,2007 Jeep liberty,https://chicago.craigslist.org/chc/cto/d/chicago-2007-jeep-liberty/7299148585.html,Mar 30
14,"$3,600",Wauconda,2005 Honda crv ex all wheel drive,https://chicago.craigslist.org/nwc/cto/d/wauconda-2005-honda-crv-ex-all-wheel/7299144087.html,Mar 30
15,"$18,952",Call *630-219-0259*for Instant Availability-Updated Location,2015 Ford Edge Titanium AWD All Wheel Drive SKU:FBB46983,https://chicago.craigslist.org/chc/ctd/d/westmont-2015-ford-edge-titanium-awd/7299141068.html,Mar 30
16,"$21,000",Call *630-219-0259*for Instant Availability-Updated Location,2014 Mercedes-Benz M-Class ML 350 AWD All Wheel Drive SKU:EA355638,https://chicago.craigslist.org/chc/ctd/d/westmont-2014-mercedes-benz-class-ml/7299140061.html,Mar 30
17,"$17,000",Bedford Park,2020 Honda Civic 5k miles Hatchback EX,https://chicago.craigslist.org/sox/cto/d/chicago-2020-honda-civic-5k-miles/7299126779.html,Mar 30
18,"$12,000",Chicago,2012 Mini Cooper S Coupe Roadster,https://chicago.craigslist.org/chc/cto/d/chicago-2012-mini-cooper-coupe-roadster/7299121656.html,Mar 30
19,"$4,000",Chicago,2001 Mercedes-Benz S-Class,https://chicago.craigslist.org/chc/cto/d/chicago-2001-mercedes-benz-class/7299121526.html,Mar 30
20,"$1,700",Chicago,2006 Dodge Durango,https://chicago.craigslist.org/chc/cto/d/chicago-2006-dodge-durango/7299121323.html,Mar 30
21,"$4,900",Chicago,2007 BMW X3,https://chicago.craigslist.org/chc/cto/d/chicago-2007-bmw-x3/7299121117.html,Mar 30
22,"$2,200",Chicago,2000 MAZDA FULLY LOADED MOONROOF SUNROOF LEATHER DRIVES LIKE NEW,https://chicago.craigslist.org/chc/ctd/d/chicago-2000-mazda-fully-loaded/7299116477.html,Mar 30
23,"$3,800",Chicago,2009 HYUNDAI ELANTRA BEAUTIFUL CAR EXTRA CLEAN DRIVES LIKE NEW,https://chicago.craigslist.org/chc/ctd/d/chicago-2009-hyundai-elantra-beautiful/7299116318.html,Mar 30
24,"$3,800",Chicago,2010 KIA RONDO 3rd ROW SEATS EXTRA CLEAN BEAUTIFUL TRUCK,https://chicago.craigslist.org/chc/ctd/d/chicago-2010-kia-rondo-3rd-row-seats/7299116168.html,Mar 30
25,"$2,500",Chicago,2007 FORD TAURUS CLEAN  DRIVES LIKE NEW,https://chicago.craigslist.org/chc/ctd/d/chicago-2007-ford-taurus-clean-drives/7299115785.html,Mar 30
26,"$3,200",Chicago,2003 VOLKSWAGEN JETTA FULLY LOADED LEATHER MOONROOF SUNROOF BEAUTIFUL,https://chicago.craigslist.org/chc/ctd/d/chicago-2003-volkswagen-jetta-fully/7299115592.html,Mar 30
27,"$3,300",Chicago,2004 NISSAN ALTIMA MOONROOF SUNROOF CLEAN DRIVES LIKE NEW,https://chicago.craigslist.org/chc/ctd/d/chicago-2004-nissan-altima-moonroof/7299115303.html,Mar 30
28,"$5,000",Northside,"VW JETTA TDI DIESEL, ALH ENGINE, ONLY 140k MILES, NO ACCIDENTS, MINT",https://chicago.craigslist.org/chc/cto/d/gurnee-vw-jetta-tdi-diesel-alh-engine/7299115150.html,Mar 30
29,"$3,800",Chicago,2004 JEEP LIBERTY BEAUTIFUL TRUCK CLEAN DRIVES LIKE NEW,https://chicago.craigslist.org/chc/ctd/d/chicago-2004-jeep-liberty-beautiful/7299115095.html,Mar 30
30,"$3,800",Chicago,2007 FORD FREESTYLE FULLY LOADED LEATHER MOONROOF BLACK BEAUTY 3rd ROW,https://chicago.craigslist.org/chc/ctd/d/chicago-2007-ford-freestyle-fully/7299114854.html,Mar 30
31,"$3,500",Chicago,2009 CHEVROLET AVEO LOW MILES 99k LOOKS AND DRIVES LIKE NEW,https://chicago.craigslist.org/chc/ctd/d/chicago-2009-chevrolet-aveo-low-miles/7299113944.html,Mar 30
32,"$3,500",Chicago,2008 KIA OPTIMA EXTRA CLEAN LOOKS AND DRIVES LIKE NEW BEAUTIFUL CAR,https://chicago.craigslist.org/chc/ctd/d/chicago-2008-kia-optima-extra-clean/7299113777.html,Mar 30
33,"$2,500",Naperville,Toyota Camry 2005 LE,https://chicago.craigslist.org/wcl/cto/d/aurora-toyota-camry-2005-le/7299110963.html,Mar 29
34,"$3,900",Lemont,2014 Mitsubishi Lancer Sportback,https://chicago.craigslist.org/sox/cto/d/lemont-2014-mitsubishi-lancer-sportback/7299110512.html,Mar 29
35,"$2,999",Schaumburg,2000 Ford Expedition,https://chicago.craigslist.org/nch/cto/d/elk-grove-village-2000-ford-expedition/7299104730.html,Mar 29
36,"$11,000",Berwyn,Infiniti G37x Sport 2012,https://chicago.craigslist.org/chc/cto/d/berwyn-infiniti-g37x-sport-2012/7299104083.html,Mar 29
37,"$14,800",N/A,2011 BMW 550i xDrive from a 2nd owner with a new engine,https://chicago.craigslist.org/wcl/cto/d/carol-stream-2011-bmw-550i-xdrive-from/7299102482.html,Mar 29
38,"$10,500",Chicago ILl,Toyota Sienna AWD 2011,https://chicago.craigslist.org/chc/cto/d/chicago-toyota-sienna-awd-2011/7299098211.html,Mar 29
39,"$2,800",N/A,Clean Chevy Malibu 06,https://chicago.craigslist.org/nwi/cto/d/lansing-clean-chevy-malibu-06/7299098043.html,Mar 29
40,"$8,500",Highland Indiana,Ford f150,https://chicago.craigslist.org/chc/cto/d/highland-ford-f150/7299093964.html,Mar 29
41,"$11,200","Deerfield, IL",2011 Range Rover Sport Supercharged,https://chicago.craigslist.org/nwc/cto/d/lincolnshire-2011-range-rover-sport/7299092312.html,Mar 29
42,"$5,000",Justice,2007 Mazdaspeed 3 2.3L,https://chicago.craigslist.org/chc/cto/d/justice-2007-mazdaspeed-23l/7299085936.html,Mar 29
43,"$14,000",Lemont,2014 BMW X1 XDrive28i,https://chicago.craigslist.org/wcl/cto/d/lemont-2014-bmw-x1-xdrive28i/7299081985.html,Mar 29
44,$656,][][] NO MONEY DOWN [][][,$656/mo 2018 Mercedes-Benz GLS Bad Credit & Zero Money Down OK,https://chicago.craigslist.org/chc/ctd/d/chicago-656-mo-2018-mercedes-benz-gls/7299081073.html,Mar 29
45,"$6,500",Sandwich,2001 GMC Savana High Top Van,https://chicago.craigslist.org/chc/cto/d/sandwich-2001-gmc-savana-high-top-van/7299077897.html,Mar 29
46,"$3,999",Chicago,PONTIAC GRAND PRIX GT,https://chicago.craigslist.org/chc/ctd/d/chicago-pontiac-grand-prix-gt/7299077751.html,Mar 29
47,"$3,800",Chicago,DODGE CALIPER SXT daily driver with remote start,https://chicago.craigslist.org/chc/ctd/d/chicago-dodge-caliper-sxt-daily-driver/7299077558.html,Mar 29
48,"$2,700",Chicago,GMC SAFARI VAN PASSANGER,https://chicago.craigslist.org/chc/ctd/d/chicago-gmc-safari-van-passanger/7299077374.html,Mar 29
49,"$2,300",Northbrook,HONDA ODYSSEY SPORT VAN 2004 FOR SALE,https://chicago.craigslist.org/nch/cto/d/northbrook-honda-odyssey-sport-van-2004/7299072084.html,Mar 29
50,"$5,000",Skokie,2000 Mercedes s 500,https://chicago.craigslist.org/chc/cto/d/niles-2000-mercedes-500/7299071665.html,Mar 29
51,"$3,600",Chicago,2005 Honda Pilot awd 4x4,https://chicago.craigslist.org/chc/cto/d/chicago-2005-honda-pilot-awd-4x4/7299065326.html,Mar 29
52,"$1,800",Streamwood,2008 Chevy cobalt 4 door,https://chicago.craigslist.org/chc/cto/d/schaumburg-2008-chevy-cobalt-door/7299065224.html,Mar 29
53,"$5,900",norwood park,2013 ford explorer interceptor,https://chicago.craigslist.org/chc/cto/d/chicago-2013-ford-explorer-interceptor/7299062353.html,Mar 29
54,"$5,950",Lombard,2004 SUBARU OUTBACK AWD H6-3.0,https://chicago.craigslist.org/wcl/cto/d/lombard-2004-subaru-outback-awd-h6-30/7299061784.html,Mar 29
55,"$5,200",McHenry,2013 Ford Focus SE 4dr Sedan,https://chicago.craigslist.org/nwc/cto/d/mchenry-2013-ford-focus-se-4dr-sedan/7299061471.html,Mar 29
56,"$1,700",Chicago,2005 Nissan Altima,https://chicago.craigslist.org/chc/cto/d/chicago-2005-nissan-altima/7299061088.html,Mar 29
57,"$9,500",oak park,2014 Jeep Patriot Limited Sport Utility 4WD,https://chicago.craigslist.org/wcl/cto/d/oak-park-2014-jeep-patriot-limited/7299058903.html,Mar 29
58,"$15,000",Melrose Park,2009 Volvo VNL670 For Sale,https://chicago.craigslist.org/chc/cto/d/melrose-park-2009-volvo-vnl670-for-sale/7299052440.html,Mar 29
59,"$12,800",Chicago,Hyundai Tucson,https://chicago.craigslist.org/chc/cto/d/chicago-hyundai-tucson/7299051348.html,Mar 29
60,"$1,600",N/A,2001 Toyota Camry,https://chicago.craigslist.org/chc/cto/d/chicago-2001-toyota-camry/7299050470.html,Mar 29
61,"$19,999",Colgate,"2013 Ford F-150 Lariat $19,999.",https://chicago.craigslist.org/nwc/cto/d/colgate-2013-ford-150-lariat-19999/7299048086.html,Mar 29
62,"$1,000",Chicago,2001 Mercedes Benz s500,https://chicago.craigslist.org/chc/cto/d/chicago-2001-mercedes-benz-s500/7299045647.html,Mar 29
63,"$8,200",Niles,2016 Jeep Patriot,https://chicago.craigslist.org/chc/cto/d/niles-2016-jeep-patriot/7299043158.html,Mar 29
64,$723,][][] NO MONEY DOWN [][][,$723/mo 2017 Land Rover Range Rover Bad Credit & 0 Money Down OK,https://chicago.craigslist.org/chc/ctd/d/chicago-723-mo-2017-land-rover-range/7299042276.html,Mar 29
65,"$5,900",(630) 854-9493,2012 Ford Escape LIMITED AWD 4X4,https://chicago.craigslist.org/chc/cto/d/chicago-2012-ford-escape-limited-awd-4x4/7299038416.html,Mar 29
66,"$4,500",Glendale Heights,2007 Acura TL,https://chicago.craigslist.org/wcl/cto/d/glendale-heights-2007-acura-tl/7299037066.html,Mar 29
67,"$3,500",Chicago,2006 Honda Odyssey for sale,https://chicago.craigslist.org/nch/cto/d/chicago-2006-honda-odyssey-for-sale/7299035992.html,Mar 29
68,"$7,000",N/A,Honda Odyssey,https://chicago.craigslist.org/sox/cto/d/chicago-honda-odyssey/7299033157.html,Mar 29
69,"$17,500",Braidwood,2007 Mustang GT/CS,https://chicago.craigslist.org/sox/cto/d/braidwood-2007-mustang-gt-cs/7299031901.html,Mar 29
70,"$4,500",near lake view,2007 hyundai tucson 4x4 garage kept  super clean,https://chicago.craigslist.org/chc/cto/d/chicago-2007-hyundai-tucson-4x4-garage/7299031527.html,Mar 29
71,"$9,200",Chicago,2006 Ford E350 Camper van,https://chicago.craigslist.org/chc/cto/d/chicago-2006-ford-e350-camper-van/7299030611.html,Mar 29
72,"$9,995",N/A,2015 Volkswagen Tiguan,https://chicago.craigslist.org/chc/ctd/d/carol-stream-2015-volkswagen-tiguan/7299028496.html,Mar 29
73,"$21,000",Oak Forest,2008 MASERATI GTS,https://chicago.craigslist.org/sox/ctd/d/oak-forest-2008-maserati-gts/7299023819.html,Mar 29
74,"$5,299",Wicker Park,2007 Toyota Camry - 129K Miles,https://chicago.craigslist.org/chc/cto/d/chicago-2007-toyota-camry-129k-miles/7299020938.html,Mar 29
75,"$3,100",Lincoln Park,2006 Toyota Corolla,https://chicago.craigslist.org/chc/cto/d/chicago-2006-toyota-corolla/7299018953.html,Mar 29
76,"$2,900",Downers Grove,Infiniti QX4 SUV,https://chicago.craigslist.org/wcl/cto/d/downers-grove-infiniti-qx4-suv/7299018687.html,Mar 29
77,"$11,500",Cicero,Jeep compass 2015,https://chicago.craigslist.org/wcl/cto/d/berwyn-jeep-compass-2015/7299016847.html,Mar 29
78,"$3,500",Oak Forest,2007 Toyota Corolla,https://chicago.craigslist.org/sox/cto/d/oak-forest-2007-toyota-corolla/7299014585.html,Mar 29
79,"$4,500",Norridge,2006,https://chicago.craigslist.org/nch/cto/d/chicago-2006/7299014576.html,Mar 29
80,"$39,985",Downers Grove,"2011 Ford Mustang Shelby GT500 26,135 miles",https://chicago.craigslist.org/wcl/ctd/d/downers-grove-2011-ford-mustang-shelby/7299014108.html,Mar 29
81,"$5,499",N/A,Nissan Rogue 2011 Black,https://chicago.craigslist.org/nwc/cto/d/victoria-nissan-rogue-2011-black/7299010062.html,Mar 29
82,"$5,800",Cicero,2012 honda civic,https://chicago.craigslist.org/chc/cto/d/cicero-2012-honda-civic/7299010053.html,Mar 29
83,"$16,995",Highland,2016 JEEP CHEROKEE 4x4 *Heated Seats *Camera *90 DAY WARRANTY***,https://chicago.craigslist.org/nwi/ctd/d/highland-2016-jeep-cherokee-4x4-heated/7299009217.html,Mar 29
84,"$6,999",TOYOTA HIGHLANDER WWW.YOURCHOICEAUTOS.COM,2005-2008 TOYOTA HIGHLANDER / 2012 HYUNDAI SANTA FE / 2012 TOYOTA RAV4,https://chicago.craigslist.org/nwc/ctd/d/toyota-highlander-2012-hyundai-santa-fe/7299006569.html,Mar 29
85,"$4,300",Chicago,2010 Toyota Corolla,https://chicago.craigslist.org/chc/ctd/d/chicago-2010-toyota-corolla/7299005728.html,Mar 29
86,"$2,800",Boubonnais,For sale,https://chicago.craigslist.org/sox/cto/d/bradley-for-sale/7299005296.html,Mar 29
87,"$23,800",N/A,2014 DODGE RAM 2500 4X4 LARAMIE  LONG HORN,https://chicago.craigslist.org/chc/cto/d/chicago-2014-dodge-ram-x4-laramie-long/7299004504.html,Mar 29
88,"$12,850",Windy City Motors,2014 Volkswagen Tiguan SSUV 6A 6 A 6-A PRICED TO SELL!,https://chicago.craigslist.org/chc/ctd/d/chicago-2014-volkswagen-tiguan-ssuv-6a/7299003373.html,Mar 29
89,"$19,999",Saint Cloud - Waite Park,2014 Chevrolet Express Cargo Van AWD 1500 135,https://chicago.craigslist.org/chc/ctd/d/waite-park-2014-chevrolet-express-cargo/7299001857.html,Mar 29
90,"$7,595",Elmhurst,2006 Bmw X3 AWD,https://chicago.craigslist.org/wcl/ctd/d/elmhurst-2006-bmw-x3-awd/7299000727.html,Mar 29
91,"$4,995",Elmhurst,2005 Toyota Sienna LE,https://chicago.craigslist.org/wcl/ctd/d/elmhurst-2005-toyota-sienna-le/7299000065.html,Mar 29
92,$900,Midway airport area,2007 Grand Caravan,https://chicago.craigslist.org/sox/cto/d/chicago-2007-grand-caravan/7298999729.html,Mar 29
93,"$18,000",Berwyn,Cadillac ATS Sedan 2.0T,https://chicago.craigslist.org/wcl/cto/d/berwyn-cadillac-ats-sedan-20t/7298999472.html,Mar 29
94,"$7,495",Elmhurst,2013 Vw Passat with Leather Bluetooth,https://chicago.craigslist.org/wcl/ctd/d/elmhurst-2013-vw-passat-with-leather/7298999431.html,Mar 29
95,"$11,495",Elmhurst,2014 Chevrolet Traverse,https://chicago.craigslist.org/wcl/ctd/d/elmhurst-2014-chevrolet-traverse/7298999003.html,Mar 29
96,"$16,995",Elmhurst,2013 Hyundai Santa Fe Limited,https://chicago.craigslist.org/wcl/ctd/d/elmhurst-2013-hyundai-santa-fe-limited/7298998341.html,Mar 29
97,"$3,700",South side,"2009 Nissan Altima S, 130k, runs great, 4 cylinder",https://chicago.craigslist.org/sox/cto/d/chicago-2009-nissan-altima-130k-runs/7298997627.html,Mar 29
98,"$12,000","*2013* *BMW* *X1* *xDrive28i* *!!Bad* *Credit,* *No* *Cr","2013 BMW X1 xDrive28i !!Bad Credit, No Credit? NO PROBLEM!!",https://chicago.craigslist.org/chc/ctd/d/waukegan-2013-bmw-x1-xdrive28i-bad/7298994968.html,Mar 29
99,"$10,995",Elmhurst,2010 Mercedes C300 Luxury,https://chicago.craigslist.org/wcl/ctd/d/elmhurst-2010-mercedes-c300-luxury/7298994937.html,Mar 29
100,"$3,495",HIGHLAND,2007 CHRYSLER PACIFICA AWD *** 3RD ROW SEATS *** SUPER LOW PRICE***,https://chicago.craigslist.org/nwi/ctd/d/highland-2007-chrysler-pacifica-awd-3rd/7298994761.html,Mar 29
101,"$2,400",WAUKEGANAUTOAUCTION.COM OPEN TO PUBLIC OVER 200 CARS WEEKLY,02 LEXUS RX 300 / 2000 JEEP GRAND CHEROKEE /04 EXPEDITION /07 EXPLORER,https://chicago.craigslist.org/nch/ctd/d/waukegan-02-lexus-rx-jeep-grand/7298993071.html,Mar 29
102,"$3,900",+ First Marshall Auto Auction,2010 Toyota Sienna XLE -Auction Pricing ,https://chicago.craigslist.org/nwi/ctd/d/dolton-2010-toyota-sienna-xle-auction/7298993014.html,Mar 29
103,"$2,900",+ First Marshall Auto Auction,2010 Saturn Vue XE w/1SB -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2010-saturn-vue-xe-1sb-auction/7298992938.html,Mar 29
104,"$9,495",Elmhurst,2009 Lexus is250 AWD,https://chicago.craigslist.org/wcl/ctd/d/elmhurst-2009-lexus-is250-awd/7298992886.html,Mar 29
105,"$3,999",+ I-80 Auto Sales,2012 Kia Soul + 4dr Crossover 6M,https://chicago.craigslist.org/chc/ctd/d/markham-2012-kia-soul-4dr-crossover-6m/7298992784.html,Mar 29
106,"$13,395",Elmhurst,2011 BMW X5 AWD,https://chicago.craigslist.org/wcl/ctd/d/elmhurst-2011-bmw-x5-awd/7298992323.html,Mar 29
107,"$23,999",Naperville,"2015 Ford Mustang GT, PP1, 6MT",https://chicago.craigslist.org/wcl/cto/d/naperville-2015-ford-mustang-gt-pp1-6mt/7298991318.html,Mar 29
108,"$32,985",Downers Grove,"2018 Audi A5 S-Line 38,201 miles One Owner",https://chicago.craigslist.org/wcl/ctd/d/downers-grove-2018-audi-a5-line-miles/7298989860.html,Mar 29
109,"$12,900",_Nissan_ _Altima_ _Sedan_,*2017* *Nissan* *Altima* *2.5 S Sedan*,https://chicago.craigslist.org/chc/ctd/d/waukegan-2017-nissan-altima-25-sedan/7298988046.html,Mar 29
110,"$6,500",Libertyville,Audi A6 2.7T Quattro Sedan 33K Original Miles,https://chicago.craigslist.org/nch/cto/d/lake-bluff-audi-a6-27t-quattro-sedan/7298987512.html,Mar 29
111,"$7,995",HIGHLAND,2016 DODGE DART SXT SPORT * SUPER SHARP * 90 DAY WARRANTY***,https://chicago.craigslist.org/nwi/ctd/d/highland-2016-dodge-dart-sxt-sport/7298986124.html,Mar 29
112,"$9,500",N/A,Honda Odyssey,https://chicago.craigslist.org/chc/cto/d/chicago-honda-odyssey/7298983690.html,Mar 29
113,"$6,995",Naperville,2008 Lexus RX350,https://chicago.craigslist.org/wcl/cto/d/naperville-2008-lexus-rx350/7298982442.html,Mar 29
114,"$9,995",Near Chicago O'hare Airport,2011 Black Lincoln Town Car KRYSTAL stretch limousine [30668],https://chicago.craigslist.org/chc/cto/d/harwood-heights-2011-black-lincoln-town/7298982431.html,Mar 29
115,"$15,900",Oak Forest,2012 RAM 1500 Big Horn Quad Cab - Custom wheels!,https://chicago.craigslist.org/sox/ctd/d/oak-forest-2012-ram-1500-big-horn-quad/7298982065.html,Mar 29
116,"$3,500",+ First Marshall Auto Auction,2008 Nissan Armada LE -Auction Pricing ,https://chicago.craigslist.org/nwi/ctd/d/dolton-2008-nissan-armada-le-auction/7298981094.html,Mar 29
117,"$1,200",+ First Marshall Auto Auction,2006 Chrysler PT Cruiser Limited -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2006-chrysler-pt-cruiser-limited/7298981004.html,Mar 29
118,"$13,000",Chicago Jefferson Park,"2015 White Chevy Impala Lt. Exc cond,  61,143 miles",https://chicago.craigslist.org/chc/cto/d/chicago-2015-white-chevy-impala-lt-exc/7298980822.html,Mar 29
119,"$4,500",Twin lakes wi,2003 toyota solara convertible,https://chicago.craigslist.org/chc/cto/d/twin-lakes-2003-toyota-solara/7298980595.html,Mar 29
0,"$6,500",N/A,2010 Honda CR-V 4x4,https://chicago.craigslist.org/chc/cto/d/maywood-2010-honda-cr-4x4/7298979734.html,Mar 29
1,"$2,500",Dolton,2006 Ford Taurus,https://chicago.craigslist.org/chc/cto/d/south-holland-2006-ford-taurus/7298977418.html,Mar 29
2,"$23,985",Downers Grove,"2017 BMW 330 35,209 miles",https://chicago.craigslist.org/wcl/ctd/d/downers-grove-2017-bmw-miles/7298977339.html,Mar 29
3,"$6,900",Oak Forest,2009 Pontiac G6 - Blacked out - Extra clean!,https://chicago.craigslist.org/sox/ctd/d/oak-forest-2009-pontiac-g6-blacked-out/7298976728.html,Mar 29
4,"$14,900",Oak Forest,2006 Nissan Titan LE Crew Cab 4X4 - Loaded - Low miles!,https://chicago.craigslist.org/sox/ctd/d/oak-forest-2006-nissan-titan-le-crew/7298974388.html,Mar 29
5,"$13,899",Palatine,2010 Jeep Wrangler Sport,https://chicago.craigslist.org/nwc/cto/d/palatine-2010-jeep-wrangler-sport/7298973548.html,Mar 29
6,"$15,000",N/A,Freightliner Cascadia,https://chicago.craigslist.org/chc/cto/d/dundee-freightliner-cascadia/7298972527.html,Mar 29
7,"$1,700",+ First Marshall Auto Auction,2004 Lincoln Navigator Luxury -Auction Pricing ,https://chicago.craigslist.org/nwi/ctd/d/dolton-2004-lincoln-navigator-luxury/7298967893.html,Mar 29
8,"$2,300",+ First Marshall Auto Auction,2010 Chevrolet Chevy Impala LS -Auction Pricing ,https://chicago.craigslist.org/nch/ctd/d/dolton-2010-chevrolet-chevy-impala-ls/7298967817.html,Mar 29
9,"$6,995",KENOSHA,"2004 TOYOTA SIENNA XLE, V6, AUTOMATIC, 143K MILES, LOADED",https://chicago.craigslist.org/nch/ctd/d/kenosha-2004-toyota-sienna-xle-v6/7298967546.html,Mar 29
10,"$3,995",Aurora,2005 Buick Terraza CXL,https://chicago.craigslist.org/wcl/ctd/d/aurora-2005-buick-terraza-cxl/7298964906.html,Mar 29
11,"$13,161",Hobart,2016 Nissan altima,https://chicago.craigslist.org/nwi/cto/d/hobart-2016-nissan-altima/7298963695.html,Mar 29
12,"$2,800",WAUKEGANAUTOAUCTION.COM OPEN TO PUBLIC OVER 200 CARS WEEKLY,2006 - 2008 - 2009 HONDA ODYSSEY / 2008 HYUNDAI ENTOURAGE 411899,https://chicago.craigslist.org/nch/ctd/d/waukegan-honda-odyssey-2008-hyundai/7298963598.html,Mar 29
13,"$16,000",Schaumburg,Chevy Equinox LT 2015,https://chicago.craigslist.org/nwc/cto/d/schaumburg-chevy-equinox-lt-2015/7298961463.html,Mar 29
14,"$8,000",Chicago,2013 Mercedes-Benz C Class!!!,https://chicago.craigslist.org/chc/cto/d/country-club-hills-2013-mercedes-benz/7298961411.html,Mar 29
15,"$7,695","Batavia, IL",2007 Toyota Sequoia Limited,https://chicago.craigslist.org/wcl/cto/d/batavia-2007-toyota-sequoia-limited/7298960401.html,Mar 29
16,$921,][][] NO MONEY DOWN [][][,$921/mo 2020 Jeep Grand Cherokee Bad Credit & No Money Down OK,https://chicago.craigslist.org/chc/ctd/d/dolton-921-mo-2020-jeep-grand-cherokee/7298960157.html,Mar 29
17,"$5,900",Glenview,"2014 Harley Davidson Sportster 1 Owner 1,045 miles",https://chicago.craigslist.org/nwc/cto/d/glenview-2014-harley-davidson-sportster/7298958450.html,Mar 29
18,"$2,500",Des Plaines,Road Service Van,https://chicago.craigslist.org/wcl/cto/d/des-plaines-road-service-van/7298958241.html,Mar 29
19,"$3,500",west chicago,Volkswagen Eos VR6,https://chicago.craigslist.org/wcl/cto/d/west-chicago-volkswagen-eos-vr6/7298957821.html,Mar 29
20,"$14,500","*2013* *Ford* *Edge* *Sport* *!!Bad* *Credit,* *No* *Cre","2013 Ford Edge Sport !!Bad Credit, No Credit? NO PROBLEM!!",https://chicago.craigslist.org/chc/ctd/d/waukegan-2013-ford-edge-sport-bad/7298957313.html,Mar 29
21,"$21,000","*2015* *Dodge* *Durango* *SXT* *!!Bad* *Credit,* *No* *C","2015 Dodge Durango SXT !!Bad Credit, No Credit? NO PROBLEM!!",https://chicago.craigslist.org/chc/ctd/d/waukegan-2015-dodge-durango-sxt-bad/7298957191.html,Mar 29
22,"$14,000",*2014* *BMW* *3* *Series* *328i* *xDrive* *!!Bad* *Credi,"2014 BMW 3 Series 328i xDrive !!Bad Credit, No Credit? NO PROBLEM!!",https://chicago.craigslist.org/chc/ctd/d/waukegan-2014-bmw-series-328i-xdrive/7298957096.html,Mar 29
23,"$13,900",Oak Forest,"2015 Ford Taurus SE - Only 63,000 miles!",https://chicago.craigslist.org/sox/ctd/d/oak-forest-2015-ford-taurus-se-only/7298956724.html,Mar 29
24,"$3,700",+ First Marshall Auto Auction,2009 Buick Enclave CXL -Auction Pricing ,https://chicago.craigslist.org/nwi/ctd/d/dolton-2009-buick-enclave-cxl-auction/7298954996.html,Mar 29
