,Unnamed: 0,Price,Location,Title,Link,Date
10696,16,"$36,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 Honda Ridgeline RTL Pickup 4D 5 ft pickup Black - FINANCE ONLINE,https://sfbay.craigslist.org/nby/ctd/d/sausalito-2019-honda-ridgeline-rtl/7298343336.html,Mar 28
10697,17,"$20,990",TOUCHLESS DELIVERY TO YOUR HOME,2016 Acura TLX 3.5 Sedan 4D sedan Black - FINANCE ONLINE,https://sfbay.craigslist.org/nby/ctd/d/sausalito-2016-acura-tlx-35-sedan-4d/7298343337.html,Mar 28
10698,18,"$28,990",TOUCHLESS DELIVERY TO YOUR HOME,2018 Mercedes-Benz C-Class C 350e Plug-In Hybrid Sedan 4D sedan White,https://sfbay.craigslist.org/nby/ctd/d/sausalito-2018-mercedes-benz-class-350e/7298343301.html,Mar 28
10699,19,"$15,590",TOUCHLESS DELIVERY TO YOUR HOME,2013 MINI Roadster Cooper S Roadster 2D Convertible Black - FINANCE,https://sfbay.craigslist.org/sby/ctd/d/palo-alto-2013-mini-roadster-cooper/7298343283.html,Mar 28
10700,20,"$31,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Honda CRV Hybrid EX-L Sport Utility 4D suv Blue - FINANCE ONLINE,https://sfbay.craigslist.org/sby/ctd/d/palo-alto-2020-honda-crv-hybrid-ex/7298343250.html,Mar 28
10701,21,"$21,990",TOUCHLESS DELIVERY TO YOUR HOME,2015 VW Volkswagen Touareg V6 Executive Sport Utility 4D suv White -,https://sfbay.craigslist.org/sby/ctd/d/palo-alto-2015-vw-volkswagen-touareg-v6/7298343225.html,Mar 28
10702,22,"$41,990",TOUCHLESS DELIVERY TO YOUR HOME,2020 Lincoln Corsair Reserve Sport Utility 4D suv Blue - FINANCE,https://sfbay.craigslist.org/sby/ctd/d/palo-alto-2020-lincoln-corsair-reserve/7298343219.html,Mar 28
10703,23,"$6,800",- ✅ ALL TYPES OF CREDIT ACCEPTED !,2011 Volkswagen VW Jetta SportWagen 2.5L SE,https://sfbay.craigslist.org/eby/ctd/d/hayward-2011-volkswagen-vw-jetta/7298343796.html,Mar 28
10704,24,"$17,970",,2018 Chevrolet Volt leather phev specialist-peninsula,https://sfbay.craigslist.org/pen/ctd/d/2018-chevrolet-volt-leather-phev/7298339916.html,Mar 28
10705,25,"$2,995","Domain Motors, LLC",2006 Ford Focus ZX3 S 2dr Hatchback FOR ONLY $43/mo!,https://sfbay.craigslist.org/scz/ctd/d/santa-cruz-2006-ford-focus-zx3-2dr/7298338665.html,Mar 28
10706,26,"$9,500",san jose north,2013 Honda Civic Low Miles,https://sfbay.craigslist.org/sby/cto/d/san-jose-2013-honda-civic-low-miles/7298338616.html,Mar 28
10707,27,"$35,995",Motor Team Inc,$514/mo - 2018 Chevrolet Silverado 1500 Crew Cab 143.5 in LT w/1LT w/1,https://sfbay.craigslist.org/eby/ctd/d/hayward-514-mo-chevrolet-silverado-1500/7298338474.html,Mar 28
10708,28,"$7,995","1234 Yosemite Blvd, Modesto, CA 95354",2008 Dodge Grand Caravan SXT ExtendedMini Van PRICED TO SELL!,https://sfbay.craigslist.org/sfc/ctd/d/modesto-2008-dodge-grand-caravan-sxt/7298338299.html,Mar 28
10709,29,"$13,999",san mateo,2010 Acura TL Piel Lujosa Navigation Economica Todo Terreno,https://sfbay.craigslist.org/pen/ctd/d/2010-acura-tl-piel-lujosa-navigation/7298336650.html,Mar 28
10710,30,"$11,499",+ ATLANTIC AUTO SALES - INCREDIBLE CASH DEALS!,2015 Toyota Prius c Two 4dr Hatchback,https://sfbay.craigslist.org/eby/ctd/d/sacramento-2015-toyota-prius-two-4dr/7298336610.html,Mar 28
10711,31,"$3,950",concord / pleasant hill / martinez,"2003 VW Passat  GLSLow Miles 76,353",https://sfbay.craigslist.org/eby/cto/d/concord-2003-vw-passat-glslow-miles/7298336542.html,Mar 28
10712,32,"$10,999",albany / el cerrito,2015 Toyota Avalon Hybrid,https://sfbay.craigslist.org/eby/cto/d/richmond-2015-toyota-avalon-hybrid/7298336132.html,Mar 28
10713,33,"$4,000",concord / pleasant hill / martinez,2005 Nissan Altima,https://sfbay.craigslist.org/eby/cto/d/concord-2005-nissan-altima/7298336082.html,Mar 28
10714,34,"$5,000",oakland east,2012 Honda Insight,https://sfbay.craigslist.org/eby/cto/d/oakland-2012-honda-insight/7298335652.html,Mar 28
10715,35,"$9,688",Highline Cars,2007 Acura MDX 4WD 4dr SUV Low mi,https://sfbay.craigslist.org/eby/ctd/d/milpitas-2007-acura-mdx-4wd-4dr-suv-low/7298335364.html,Mar 28
10716,36,"$8,525",,"2015 Chevrolet Spark EV with only 17,485 Miles-peninsula",https://sfbay.craigslist.org/pen/ctd/d/2015-chevrolet-spark-ev-with-only-miles/7298333698.html,Mar 28
10717,37,"$17,000",,2011 BMW X5M 555hp,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2011-bmw-x5m-555hp/7298332875.html,Mar 28
10718,38,"$6,900",dublin / pleasanton / livermore,2008 Land Rover,https://sfbay.craigslist.org/eby/cto/d/pleasanton-2008-land-rover/7298332491.html,Mar 28
10719,39,"$10,800",Cupertino,"2011 honda odyssey ex_L loaded with gps,dvd,moonroof",https://sfbay.craigslist.org/sby/cto/d/santa-clara-2011-honda-odyssey-exl/7298331971.html,Mar 28
10720,40,"$33,834",+ CAR EXPO AUTO CENTER,2017 Audi Q7 Prestige AWD Navi 3-Row seats -TOP $$$ FOR YOUR TRADE!!,https://sfbay.craigslist.org/eby/ctd/d/sacramento-2017-audi-q7-prestige-awd/7298330605.html,Mar 28
10721,41,"$23,300",,2018 Kia Niro Plug-In Hybrid ex premium phev specialist-peninsula,https://sfbay.craigslist.org/pen/ctd/d/2018-kia-niro-plug-in-hybrid-ex-premium/7298326906.html,Mar 28
10722,42,"$9,300",palo alto,2015 Honda Fit EXL Manual Transmission,https://sfbay.craigslist.org/pen/cto/d/palo-alto-2015-honda-fit-exl-manual/7298324644.html,Mar 28
10723,43,"$4,900",fremont / union city / newark,2008 Subaru Outback wagon all wheel drive runs excellent looks great,https://sfbay.craigslist.org/eby/cto/d/union-city-2008-subaru-outback-wagon/7298322860.html,Mar 28
10724,44,"$12,800",campbell,"2003 Toyota Tacoma Double Cab 4WD TRD Off Road , Clean Title",https://sfbay.craigslist.org/sby/cto/d/campbell-2003-toyota-tacoma-double-cab/7298322597.html,Mar 28
10725,45,"$5,900",san jose north,"2007 Honda Accord Lx , Clean Title",https://sfbay.craigslist.org/sby/cto/d/san-jose-2007-honda-accord-lx-clean/7298321477.html,Mar 28
10726,46,"$19,000",san jose south,7.3 excursion,https://sfbay.craigslist.org/sby/cto/d/san-jose-73-excursion/7298320617.html,Mar 28
10727,47,"$18,981",_Toyota_ _Corolla_ _Sedan_,*2020* *Toyota* *Corolla* *LE*,https://sfbay.craigslist.org/eby/ctd/d/fremont-2020-toyota-corolla-le/7298320067.html,Mar 28
10728,48,"$35,995",Motor Team Inc,$514/mo - 2016 Chevrolet Silverado 1500 Crew Cab 143.5 in LTZ w/1LZ w/,https://sfbay.craigslist.org/eby/ctd/d/hayward-514-mo-chevrolet-silverado-1500/7298319968.html,Mar 28
10729,49,"$9,981",_Ford_ _Focus_ _Sedan_,*2017* *Ford* *Focus* *SEL*,https://sfbay.craigslist.org/sby/ctd/d/fremont-2017-ford-focus-sel/7298319952.html,Mar 28
10730,50,"$17,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Buick Encore Preferred Sport Utility 4D suv White - FINANCE,https://sfbay.craigslist.org/eby/ctd/d/oakland-2017-buick-encore-preferred/7298319015.html,Mar 28
10731,51,"$6,981",_Volkswagen_ _Jetta_ _Sedan_,*2012* *Volkswagen* *Jetta* *2.5L SE*,https://sfbay.craigslist.org/sfc/ctd/d/fremont-2012-volkswagen-jetta-25l-se/7298319832.html,Mar 28
10732,52,"$19,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 VW Volkswagen Tiguan 2.0T S Sport Utility 4D suv Black - FINANCE,https://sfbay.craigslist.org/eby/ctd/d/oakland-2018-vw-volkswagen-tiguan-20t/7298318893.html,Mar 28
10733,53,"$30,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Ram 1500 Quad Cab Laramie Pickup 4D 6 1/3 ft pickup Silver -,https://sfbay.craigslist.org/eby/ctd/d/oakland-2017-ram-1500-quad-cab-laramie/7298318878.html,Mar 28
10734,54,"$18,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 VW Volkswagen Tiguan Limited 2.0T 4Motion Sport Utility 4D suv,https://sfbay.craigslist.org/eby/ctd/d/oakland-2017-vw-volkswagen-tiguan/7298318830.html,Mar 28
10735,55,"$18,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Toyota Corolla Hatchback SE Hatchback 4D hatchback Brown -,https://sfbay.craigslist.org/eby/ctd/d/oakland-2019-toyota-corolla-hatchback/7298318822.html,Mar 28
10736,56,"$14,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 Hyundai Accent SE Sedan 4D sedan White - FINANCE ONLINE,https://sfbay.craigslist.org/eby/ctd/d/oakland-2019-hyundai-accent-se-sedan-4d/7298318783.html,Mar 28
10737,57,"$11,999",_Volkswagen_ _Jetta_ _Sedan_,2016 Volkswagen Jetta 1.4T S Sedan 4D,https://sfbay.craigslist.org/sby/ctd/d/stockton-2016-volkswagen-jetta-14t/7298319427.html,Mar 28
10738,58,"$27,590",TOUCHLESS DELIVERY TO YOUR HOME,2019 Toyota 86 TRD Special Edition Coupe 2D coupe Black - FINANCE,https://sfbay.craigslist.org/eby/ctd/d/oakland-2019-toyota-86-trd-special/7298318785.html,Mar 28
10739,59,"$13,500",los gatos,Chevy Silverado 1500,https://sfbay.craigslist.org/sby/cto/d/los-gatos-chevy-silverado-1500/7298318587.html,Mar 28
10740,60,"$8,479",+ Elitemotors916.com,2011 Honda Civic Sdn EX w/Navi,https://sfbay.craigslist.org/eby/ctd/d/sacramento-2011-honda-civic-sdn-ex-navi/7298318585.html,Mar 28
10741,61,"$3,999",brentwood / oakley,2008 Nissan Sentra,https://sfbay.craigslist.org/eby/cto/d/knightsen-2008-nissan-sentra/7298318269.html,Mar 28
10742,62,"$8,900",sunnyvale,"2012 Toyota Prius v , Pkg 3 , 1 Owner , Clean Title",https://sfbay.craigslist.org/sby/cto/d/sunnyvale-2012-toyota-prius-pkg-owner/7298317670.html,Mar 28
10743,63,"$30,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Honda Passport EX-L Sport Utility 4D suv Black - FINANCE ONLINE,https://sfbay.craigslist.org/sby/ctd/d/palo-alto-2019-honda-passport-ex-sport/7298313314.html,Mar 28
10744,64,"$14,990",TOUCHLESS DELIVERY TO YOUR HOME,2016 Mitsubishi Lancer GT Sedan 4D sedan Silver - FINANCE ONLINE,https://sfbay.craigslist.org/sby/ctd/d/palo-alto-2016-mitsubishi-lancer-gt/7298313305.html,Mar 28
10745,65,"$18,590",TOUCHLESS DELIVERY TO YOUR HOME,2018 Hyundai Sonata Limited Sedan 4D sedan White - FINANCE ONLINE,https://sfbay.craigslist.org/sby/ctd/d/palo-alto-2018-hyundai-sonata-limited/7298313269.html,Mar 28
10746,66,"$35,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 Caddy Cadillac CTS Sedan 4D sedan Black - FINANCE ONLINE,https://sfbay.craigslist.org/sby/ctd/d/palo-alto-2019-caddy-cadillac-cts-sedan/7298313322.html,Mar 28
10747,67,"$17,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 MINI Hardtop 2 Door Cooper Hatchback 2D hatchback Gray - FINANCE,https://sfbay.craigslist.org/nby/ctd/d/sausalito-2017-mini-hardtop-door-cooper/7298313253.html,Mar 28
10748,68,"$26,590",TOUCHLESS DELIVERY TO YOUR HOME,2017 Land Rover Discovery Sport SE Sport Utility 4D suv White -,https://sfbay.craigslist.org/nby/ctd/d/sausalito-2017-land-rover-discovery/7298313231.html,Mar 28
10749,69,"$37,990",TOUCHLESS DELIVERY TO YOUR HOME,2017 Lincoln Navigator Select Sport Utility 4D suv Blue - FINANCE,https://sfbay.craigslist.org/nby/ctd/d/sausalito-2017-lincoln-navigator-select/7298313238.html,Mar 28
10750,70,"$13,990",TOUCHLESS DELIVERY TO YOUR HOME,2014 Hyundai Santa Fe Sport Sport Utility 4D suv Gray - FINANCE ONLINE,https://sfbay.craigslist.org/nby/ctd/d/sausalito-2014-hyundai-santa-fe-sport/7298313209.html,Mar 28
10751,71,"$6,400",san jose north,"2007 Mercedes R350 AWD , Clean Title",https://sfbay.craigslist.org/sby/cto/d/san-jose-2007-mercedes-r350-awd-clean/7298313599.html,Mar 28
10752,72,"$12,000",campbell,"2010 Toyota Tacoma Regular Cab, 79.000 Miles",https://sfbay.craigslist.org/sby/cto/d/campbell-2010-toyota-tacoma-regular-cab/7298312875.html,Mar 28
10753,73,"$10,000",pittsburg / antioch,2015 Toyota prius,https://sfbay.craigslist.org/eby/cto/d/antioch-2015-toyota-prius/7298105862.html,Mar 28
10754,74,"$8,500",campbell,"2009 Subaru Forester 2.5X Premium, 1 Owner , Low Millage",https://sfbay.craigslist.org/sby/cto/d/campbell-2009-subaru-forester-25x/7298312394.html,Mar 28
10755,75,"$23,500",campbell,2014 Chevrolet Tahoe 4X4  Z71  Excellent Condition,https://sfbay.craigslist.org/sby/cto/d/campbell-2014-chevrolet-tahoe-4x4-z71/7298311578.html,Mar 28
10756,76,"$17,000",santa clara,"2010 Toyota Tacoma Access Cab 4WD , 1 Owner , Perfect Condition",https://sfbay.craigslist.org/sby/cto/d/santa-clara-2010-toyota-tacoma-access/7298311479.html,Mar 28
10757,77,"$14,888",Highline Cars Low Low miles,2014 FORD MUSTANG  3mo/3000 Ext-Wrty Financing (OAC) Clean Title,https://sfbay.craigslist.org/eby/ctd/d/milpitas-2014-ford-mustang-3mo-3000-ext/7298311255.html,Mar 28
10758,78,"$2,200",burlingame,"2005 Xterra, Yellow",https://sfbay.craigslist.org/pen/cto/d/san-mateo-2005-xterra-yellow/7298310407.html,Mar 28
10759,79,"$11,793",San Rafael,2017 Volkswagen Jetta 1.4T S,https://sfbay.craigslist.org/nby/ctd/d/san-rafael-2017-volkswagen-jetta-14t/7298309850.html,Mar 28
10760,80,"$12,800",menlo park,2005 Toyota Tacoma 4x4 Manual Transmission,https://sfbay.craigslist.org/pen/cto/d/menlo-park-2005-toyota-tacoma-4x4/7298309360.html,Mar 28
10761,81,"$8,998",fairfield / vacaville,2001 JAGUAR S TYPE V8 / ONLY 41 K MILES / NAVI / HEATED SEATS / BEAUTY,https://sfbay.craigslist.org/eby/ctd/d/sacramento-2001-jaguar-type-v8-only-41/7298308934.html,Mar 28
10762,82,"$4,800",danville / san ramon,2006 vw jetta manual $4800 o.b.o,https://sfbay.craigslist.org/eby/cto/d/san-ramon-2006-vw-jetta-manual-4800-obo/7298308272.html,Mar 28
10763,83,"$3,800",san jose downtown,2003 Honda Civic ex 5spd,https://sfbay.craigslist.org/sby/cto/d/san-jose-2003-honda-civic-ex-5spd/7298308241.html,Mar 28
10764,84,"$8,600",Los Altos,2015 Toyota Yaris,https://sfbay.craigslist.org/pen/cto/d/mountain-view-2015-toyota-yaris/7298308098.html,Mar 28
10765,85,"$10,988",Highline Cars,2017 Nissan Altima 2.5 SV get 3mo/3000 Wty Financing (OAC) Clean Title,https://sfbay.craigslist.org/eby/ctd/d/milpitas-2017-nissan-altima-25-sv-get/7298307885.html,Mar 28
10766,86,"$5,000",redwood city,2002 Lexus ES 300,https://sfbay.craigslist.org/pen/cto/d/palo-alto-2002-lexus-es-300/7298307572.html,Mar 28
10767,87,"$34,500",san rafael,sprinter 2011,https://sfbay.craigslist.org/nby/cto/d/san-rafael-sprinter-2011/7298307576.html,Mar 28
10768,88,"$16,000",turlock,2011 Mercedes-Benz ML350,https://sfbay.craigslist.org/eby/cto/d/turlock-2011-mercedes-benz-ml350/7298307496.html,Mar 28
10769,89,"$37,999",novato,2017 *Chevrolet Tahoe* SUV LT - Chevrolet Gray,https://sfbay.craigslist.org/nby/ctd/d/novato-2017-chevrolet-tahoe-suv-lt/7298307308.html,Mar 28
10770,90,"$35,999",san leandro,2020 *GMC Acadia* SUV Denali - GMC Summit White,https://sfbay.craigslist.org/eby/ctd/d/san-leandro-2020-gmc-acadia-suv-denali/7298307221.html,Mar 28
10771,91,"$9,881",berkeley,2013 *Kia Soul* Wagon ! - Kia Green,https://sfbay.craigslist.org/eby/ctd/d/berkeley-2013-kia-soul-wagon-kia-green/7298307080.html,Mar 28
10772,92,"$4,900",oakland downtown,2003 Honda Accord Lx one owner low miles,https://sfbay.craigslist.org/eby/cto/d/oakland-2003-honda-accord-lx-one-owner/7298307030.html,Mar 28
10773,93,"$31,888",Burlingame,2019 *Ford Explorer* Sport Utility Limited Other - Ford Black,https://sfbay.craigslist.org/sfc/ctd/d/burlingame-2019-ford-explorer-sport/7298306957.html,Mar 28
10774,94,"$12,500",santa rosa,Well Maintained 2014 Toyota Camry Hybrid LE,https://sfbay.craigslist.org/nby/cto/d/santa-rosa-well-maintained-2014-toyota/7298305539.html,Mar 28
10775,95,"$2,299",concord / pleasant hill / martinez,2001 honda civic Lx smog cold ac Runs great,https://sfbay.craigslist.org/eby/cto/d/martinez-2001-honda-civic-lx-smog-cold/7298305047.html,Mar 28
10776,96,"$13,995","Domain Motors, LLC",2011 Hyundai Genesis Coupe 3.8L Track 2dr Coupe FOR ONLY $200/mo!,https://sfbay.craigslist.org/scz/ctd/d/santa-cruz-2011-hyundai-genesis-coupe/7298304034.html,Mar 28
10777,97,"$24,995",Motor Team Inc,$357/mo - 2019 Chevrolet Camaro 2dr 2 dr 2-dr Conv 1LT 1 LT 1-LT PRICE,https://sfbay.craigslist.org/eby/ctd/d/hayward-357-mo-chevrolet-camaro-2dr-dr/7298303573.html,Mar 28
10778,98,"$12,995",Prestige Wholesale Sacramento El Camino Motors,2011 Honda Odyssey EX-L Honda Van/Minivan - MORE FOR YOUR MONEY!,https://sfbay.craigslist.org/sby/ctd/d/sacramento-2011-honda-odyssey-ex-honda/7298303191.html,Mar 28
10779,99,"$11,400",CarMommy,2013 Honda CRV CR V CR-V LX Sport Utility 4D 4 D 4-D for only $327/mo!,https://sfbay.craigslist.org/sfc/ctd/d/san-jose-2013-honda-crv-cr-cr-lx-sport/7298303089.html,Mar 28
10780,100,"$21,988",Marin Mazda,2019 Mazda Mazda3 Mazda 3 Mazda-3 Sedan w/Premium Pkg FOR ONLY $319/mo,https://sfbay.craigslist.org/sfc/ctd/d/san-rafael-2019-mazda-mazda3-mazda/7298302156.html,Mar 28
10781,101,"$27,492",_Ford_ _Explorer_ _SUV_,2018 Ford Explorer XLT,https://sfbay.craigslist.org/nby/ctd/d/fairfield-2018-ford-explorer-xlt/7298301836.html,Mar 28
10782,102,"$21,591",_GMC_ _Acadia_ _SUV_,2017 GMC Acadia SLT-1,https://sfbay.craigslist.org/nby/ctd/d/fairfield-2017-gmc-acadia-slt/7298301655.html,Mar 28
10783,103,"$12,998",- ✅ ALL TYPES OF CREDIT ACCEPTED !,2016 Volkswagen VW Tiguan SE,https://sfbay.craigslist.org/eby/ctd/d/hayward-2016-volkswagen-vw-tiguan-se/7298301148.html,Mar 28
10784,104,"$17,999","No Hassle, No Haggle - Easy!",2020 Chevrolet Malibu LS,https://sfbay.craigslist.org/eby/ctd/d/martinez-2020-chevrolet-malibu-ls/7298300655.html,Mar 28
10785,105,"$4,500",albany / el cerrito,2004 Honda Civic LX Automatic Coupe,https://sfbay.craigslist.org/eby/cto/d/el-cerrito-2004-honda-civic-lx/7298299755.html,Mar 28
10786,106,"$3,900",san jose east,Toyota Corolla LE,https://sfbay.craigslist.org/sby/cto/d/san-jose-toyota-corolla-le/7298299695.html,Mar 28
10787,107,"$17,233",+ CAR EXPO AUTO CENTER,2013 Audi Q7 3.0T Premium Plus - AWD - Supercharger -TOP $$$ FOR YOUR TRADE!!,https://sfbay.craigslist.org/eby/ctd/d/sacramento-2013-audi-q7-30t-premium/7298298184.html,Mar 28
10788,108,"$6,200",san rafael,Mercedes C350 Sport 2009,https://sfbay.craigslist.org/nby/cto/d/san-anselmo-mercedes-c350-sport-2009/7298296936.html,Mar 28
10789,109,"$12,800",palo alto,"2001 Toyota Tacoma Double Cab, AWD",https://sfbay.craigslist.org/pen/cto/d/palo-alto-2001-toyota-tacoma-double-cab/7298296381.html,Mar 28
10790,110,"$5,600",Martinez,Nissan 350z // perfect condition //,https://sfbay.craigslist.org/eby/cto/d/martinez-nissan-350z-perfect-condition/7298296383.html,Mar 28
10791,111,"$19,990",TOUCHLESS DELIVERY TO YOUR HOME,2015 INFINITI Q40 Sedan 4D sedan Gray - FINANCE ONLINE,https://sfbay.craigslist.org/eby/ctd/d/oakland-2015-infiniti-q40-sedan-4d/7298295574.html,Mar 28
10792,112,"$33,590",TOUCHLESS DELIVERY TO YOUR HOME,2020 Jeep Wrangler Sport SUV 2D suv White - FINANCE ONLINE,https://sfbay.craigslist.org/eby/ctd/d/oakland-2020-jeep-wrangler-sport-suv-2d/7298295567.html,Mar 28
10793,113,"$27,990",TOUCHLESS DELIVERY TO YOUR HOME,2014 Mercedes-Benz CLS-Class CLS 550 Coupe 4D coupe Gray - FINANCE,https://sfbay.craigslist.org/eby/ctd/d/oakland-2014-mercedes-benz-cls-class/7298295530.html,Mar 28
10794,114,"$14,590",TOUCHLESS DELIVERY TO YOUR HOME,2013 Honda Civic EX-L Sedan 4D sedan Gray - FINANCE ONLINE,https://sfbay.craigslist.org/eby/ctd/d/oakland-2013-honda-civic-ex-sedan-4d/7298295537.html,Mar 28
10795,115,"$37,990",TOUCHLESS DELIVERY TO YOUR HOME,2019 GMC Sierra 1500 Limited Double Cab SLE Pickup 4D 6 1/2 ft pickup,https://sfbay.craigslist.org/eby/ctd/d/oakland-2019-gmc-sierra-1500-limited/7298295497.html,Mar 28
10796,116,"$11,875",San Jose,2013 ford transit connect xle,https://sfbay.craigslist.org/sby/cto/d/san-jose-2013-ford-transit-connect-xle/7298294126.html,Mar 28
10797,117,"$6,400",hayward / castro valley,2014 Nissan Sentra SR,https://sfbay.craigslist.org/eby/cto/d/tracy-2014-nissan-sentra-sr/7298293056.html,Mar 28
10798,118,"$36,900",hayward / castro valley,2017 Ford Mustang  ***SAVE $$$***,https://sfbay.craigslist.org/eby/ctd/d/hayward-2017-ford-mustang-save/7298292450.html,Mar 28
10799,119,"$24,900",hayward / castro valley,2013 Subaru Impreza Wagon WRX  ***SAVE $$$***,https://sfbay.craigslist.org/eby/ctd/d/hayward-2013-subaru-impreza-wagon-wrx/7298292343.html,Mar 28
10800,0,"$15,590",TOUCHLESS DELIVERY TO YOUR HOME,2009 Toyota Venza Wagon 4D wagon White - FINANCE ONLINE,https://sfbay.craigslist.org/eby/ctd/d/oakland-2009-toyota-venza-wagon-4d/7298290252.html,Mar 28
10801,1,"$19,300","ToyotaWalnutCreek.com, CA",2018 Mazda CX-5 *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2018-mazda-cx-call-for/7298289935.html,Mar 28
10802,2,"$16,700","ToyotaWalnutCreek.com, CA",2016 BMW 3 Series *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2016-bmw-series-call-for/7298289909.html,Mar 28
10803,3,"$13,700","ToyotaWalnutCreek.com, CA",2014 BMW X3 *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2014-bmw-x3-call-for/7298289913.html,Mar 28
10804,4,"$19,500","ToyotaWalnutCreek.com, CA",2018 Toyota Camry *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2018-toyota-camry-call-for/7298289869.html,Mar 28
10805,5,"$13,400","ToyotaWalnutCreek.com, CA",2010 Lexus RX *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2010-lexus-rx-call-for/7298289861.html,Mar 28
10806,6,"$8,900","ToyotaWalnutCreek.com, CA",2016 Jeep Patriot *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2016-jeep-patriot-call-for/7298289853.html,Mar 28
10807,7,"$16,500","ToyotaWalnutCreek.com, CA",2016 Mazda CX-5 *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2016-mazda-cx-call-for/7298289854.html,Mar 28
10808,8,"$10,800","ToyotaWalnutCreek.com, CA",2012 Toyota Venza *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2012-toyota-venza-call-for/7298289843.html,Mar 28
10809,9,"$9,900","ToyotaWalnutCreek.com, CA",2015 Nissan Altima *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2015-nissan-altima-call/7298289846.html,Mar 28
10810,10,"$5,400","ToyotaWalnutCreek.com, CA",2003 Acura TL *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2003-acura-tl-call-for/7298289813.html,Mar 28
10811,11,"$14,200","ToyotaWalnutCreek.com, CA",2016 Subaru Legacy *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2016-subaru-legacy-call/7298289816.html,Mar 28
10812,12,"$7,900","ToyotaWalnutCreek.com, CA",2007 Toyota Avalon *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2007-toyota-avalon-call/7298289763.html,Mar 28
10813,13,"$39,900","ToyotaWalnutCreek.com, CA",2020 Toyota Highlander Hybrid *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2020-toyota-highlander/7298289766.html,Mar 28
10814,14,"$7,900","ToyotaWalnutCreek.com, CA",2006 Acura MDX *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2006-acura-mdx-call-for/7298289768.html,Mar 28
10815,15,"$16,000","ToyotaWalnutCreek.com, CA",2018 Toyota Corolla iM *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2018-toyota-corolla-im/7298289775.html,Mar 28
10816,16,"$32,700","ToyotaWalnutCreek.com, CA",2015 Toyota Tundra *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2015-toyota-tundra-call/7298289755.html,Mar 28
10817,17,"$14,900","ToyotaWalnutCreek.com, CA",2018 Toyota Corolla *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2018-toyota-corolla-call/7298289759.html,Mar 28
10818,18,"$36,900","ToyotaWalnutCreek.com, CA",2017 Toyota 4Runner *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2017-toyota-4runner-call/7298289722.html,Mar 28
10819,19,"$31,400","ToyotaWalnutCreek.com, CA",2018 Lexus NX *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2018-lexus-nx-call-for/7298289715.html,Mar 28
10820,20,"$27,700","ToyotaWalnutCreek.com, CA",2016 Lexus GS *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2016-lexus-gs-call-for/7298289701.html,Mar 28
10821,21,"$8,900","ToyotaWalnutCreek.com, CA",2008 Toyota Avalon *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2008-toyota-avalon-call/7298289704.html,Mar 28
10822,22,"$26,700","ToyotaWalnutCreek.com, CA",2018 Subaru Outback *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2018-subaru-outback-call/7298289713.html,Mar 28
10823,23,"$22,500","ToyotaWalnutCreek.com, CA",2018 Honda Pilot *Call for availability,https://sfbay.craigslist.org/eby/ctd/d/walnut-creek-2018-honda-pilot-call-for/7298289696.html,Mar 28
